,source,target,resource
3137,1178.0,1211.0,2.6351999999999998
3138,1178.0,1083.0,3.4368
3139,1083.0,1178.0,3.4368
3140,1170.0,1118.0,3.9947999999999997
3141,1118.0,1170.0,3.9947999999999997
3142,1164.0,1159.0,7.666799999999999
3143,1159.0,1164.0,7.666799999999999
3144,1138.0,1200.0,4.6656
3145,1200.0,1138.0,4.6656
3146,1085.0,1201.0,8.892
3147,1201.0,1085.0,8.892
3148,1205.0,1119.0,5.2596
3149,1119.0,1205.0,5.2596
3150,1175.0,1115.0,5.3591999999999995
3151,1115.0,1175.0,5.3591999999999995
3152,1211.0,1088.0,8.021999999999998
3153,1088.0,1211.0,8.021999999999998
3154,2016.0,1209.0,4.2588
3155,1209.0,2016.0,4.2588
3156,1209.0,1179.0,11.1144
3157,1179.0,1209.0,11.1144
3158,1123.0,1142.0,6.0996
3159,1142.0,1123.0,6.0996
3160,1105.0,1183.0,4.0367999999999995
3161,1183.0,1105.0,4.0367999999999995
3162,1128.0,1089.0,6.214799999999999
3163,1089.0,1128.0,6.214799999999999
3164,1089.0,1203.0,5.1672
3165,1203.0,1089.0,5.1672
3166,1203.0,1117.0,3.7871999999999995
3167,1117.0,1203.0,3.7871999999999995
3168,1166.0,1159.0,7.763999999999999
3169,1159.0,1166.0,7.763999999999999
3170,1100.0,1108.0,9.734399999999999
3171,1108.0,1100.0,9.734399999999999
3172,1124.0,1173.0,6.3504
3173,1173.0,1124.0,6.3504
3174,1203.0,1163.0,3.5423999999999998
3175,1163.0,1203.0,3.5423999999999998
3176,1220.0,1215.0,6.534
3177,1215.0,1220.0,6.534
3178,1223.0,1168.0,5.7036
3179,1168.0,1223.0,5.7036
3180,1214.0,1212.0,5.0447999999999995
3181,1212.0,1214.0,5.0447999999999995
3182,1160.0,1093.0,4.586399999999999
3183,1093.0,1160.0,4.586399999999999
3184,1093.0,1209.0,2.8175999999999997
3185,1209.0,1093.0,2.8175999999999997
3186,1209.0,1213.0,4.7124
3187,1213.0,1209.0,4.7124
3188,1213.0,1216.0,2.5152
3189,1216.0,1213.0,2.5152
3190,1216.0,1174.0,6.472799999999999
3191,1174.0,1216.0,6.472799999999999
3192,1174.0,1152.0,5.0256
3193,1152.0,1174.0,5.0256
3194,1133.0,1177.0,3.3215999999999997
3195,1177.0,1133.0,3.3215999999999997
3196,1151.0,1158.0,4.1688
3197,1158.0,1151.0,4.1688
3198,1113.0,1096.0,6.755999999999999
3199,1096.0,1113.0,6.755999999999999
3200,1118.0,1157.0,3.7643999999999997
3201,1157.0,1118.0,3.7643999999999997
3202,1157.0,1102.0,7.2504
3203,1102.0,1157.0,7.2504
3204,1216.0,1097.0,5.0088
3205,1097.0,1216.0,5.0088
3206,1097.0,1135.0,5.9628
3207,1135.0,1097.0,5.9628
3208,1107.0,1168.0,6.871199999999999
3209,1168.0,1107.0,6.871199999999999
3210,1168.0,1119.0,6.155999999999999
3211,1119.0,1168.0,6.155999999999999
3212,1119.0,1153.0,4.184399999999999
3213,1153.0,1119.0,4.184399999999999
3214,1197.0,1132.0,6.6552
3215,1132.0,1197.0,6.6552
3216,1217.0,1177.0,5.6208
3217,1177.0,1217.0,5.6208
3218,1177.0,1156.0,1.8227999999999998
3219,1156.0,1177.0,1.8227999999999998
3220,1156.0,1114.0,3.7571999999999997
3221,1114.0,1156.0,3.7571999999999997
3222,1114.0,1128.0,4.0451999999999995
3223,1128.0,1114.0,4.0451999999999995
3224,1128.0,1107.0,1.2647999999999997
3225,1107.0,1128.0,1.2647999999999997
3226,1107.0,1223.0,4.7196
3227,1223.0,1107.0,4.7196
3228,1223.0,1146.0,0.8844
3229,1146.0,1223.0,0.8844
3230,1171.0,1098.0,5.449199999999999
3231,1098.0,1171.0,5.449199999999999
3232,1178.0,1101.0,8.4672
3233,1101.0,1178.0,8.4672
3234,1193.0,1195.0,8.8836
3235,1195.0,1193.0,8.8836
3236,1202.0,64.0,12.058799999999998
3237,64.0,1202.0,12.058799999999998
3238,1148.0,1188.0,7.9716000000000005
3239,1188.0,1148.0,7.9716000000000005
3240,1144.0,1164.0,1.4531999999999998
3241,1164.0,1144.0,1.4531999999999998
3242,1164.0,1220.0,1.9715999999999998
3243,1220.0,1164.0,1.9715999999999998
3244,1220.0,1131.0,8.857199999999999
3245,1131.0,1220.0,8.857199999999999
3246,1245.0,1233.0,21.2928
3247,1233.0,1245.0,21.2928
3248,1277.0,1247.0,0.9047999999999999
3249,1247.0,1277.0,0.9047999999999999
3250,1247.0,1228.0,4.1712
3251,1228.0,1247.0,4.1712
3252,1251.0,1271.0,6.814799999999999
3253,1271.0,1251.0,6.814799999999999
3254,1264.0,1262.0,1.8119999999999998
3255,1262.0,1264.0,1.8119999999999998
3256,1262.0,1270.0,0.8676
3257,1270.0,1262.0,0.8676
3258,1270.0,1257.0,3.4115999999999995
3259,1257.0,1270.0,3.4115999999999995
3260,1257.0,1252.0,5.498399999999999
3261,1252.0,1257.0,5.498399999999999
3262,1229.0,1246.0,4.9079999999999995
3263,1246.0,1229.0,4.9079999999999995
3264,1246.0,1248.0,9.03
3265,1248.0,1246.0,9.03
3266,1258.0,1262.0,3.7451999999999996
3267,1262.0,1258.0,3.7451999999999996
3268,1266.0,1253.0,2.6915999999999998
3269,1253.0,1266.0,2.6915999999999998
3270,1238.0,1300.0,2.0087999999999995
3271,1300.0,1238.0,2.0087999999999995
3272,1300.0,1265.0,7.521599999999999
3273,1265.0,1300.0,7.521599999999999
3274,1265.0,1433.0,2.7468
3275,1433.0,1265.0,2.7468
3276,1433.0,1317.0,2.0004
3277,1317.0,1433.0,2.0004
3278,1232.0,1270.0,3.0275999999999996
3279,1270.0,1232.0,3.0275999999999996
3280,1237.0,1267.0,1.6031999999999997
3281,1267.0,1237.0,1.6031999999999997
3282,1268.0,1261.0,0.9503999999999999
3283,1261.0,1268.0,0.9503999999999999
3284,1261.0,1231.0,1.6931999999999998
3285,1231.0,1261.0,1.6931999999999998
3286,1231.0,1250.0,5.0472
3287,1250.0,1231.0,5.0472
3288,1250.0,1278.0,4.136399999999999
3289,1278.0,1250.0,4.136399999999999
3290,1230.0,1243.0,6.9323999999999995
3291,1243.0,1230.0,6.9323999999999995
3292,1243.0,1264.0,3.6612
3293,1264.0,1243.0,3.6612
3294,1236.0,1261.0,2.7276
3295,1261.0,1236.0,2.7276
3296,1234.0,1273.0,4.2804
3297,1273.0,1234.0,4.2804
3298,1256.0,1264.0,3.1007999999999996
3299,1264.0,1256.0,3.1007999999999996
3300,1264.0,1228.0,3.4859999999999998
3301,1228.0,1264.0,3.4859999999999998
3302,1228.0,1274.0,1.2384
3303,1274.0,1228.0,1.2384
3304,1272.0,1253.0,2.5332
3305,1253.0,1272.0,2.5332
3306,1253.0,1252.0,1.0619999999999998
3307,1252.0,1253.0,1.0619999999999998
3308,1252.0,1259.0,0.5171999999999999
3309,1259.0,1252.0,0.5171999999999999
3310,1259.0,1267.0,1.6283999999999998
3311,1267.0,1259.0,1.6283999999999998
3312,1267.0,1250.0,2.1095999999999995
3313,1250.0,1267.0,2.1095999999999995
3314,1275.0,1259.0,1.5347999999999997
3315,1259.0,1275.0,1.5347999999999997
3316,1242.0,1258.0,0.8723999999999998
3317,1258.0,1242.0,0.8723999999999998
3318,1258.0,1274.0,2.8775999999999997
3319,1274.0,1258.0,2.8775999999999997
3320,1274.0,1263.0,6.0156
3321,1263.0,1274.0,6.0156
3322,63.0,1312.0,2.8644
3323,1312.0,63.0,2.8644
3324,1312.0,1432.0,2.2728
3325,1432.0,1312.0,2.2728
3326,1432.0,1255.0,7.739999999999999
3327,1255.0,1432.0,7.739999999999999
3328,1239.0,1267.0,5.2463999999999995
3329,1267.0,1239.0,5.2463999999999995
3330,1231.0,1239.0,1.7892
3331,1239.0,1231.0,1.7892
3332,1239.0,1257.0,2.1444
3333,1257.0,1239.0,2.1444
3334,1257.0,1235.0,3.2255999999999996
3335,1235.0,1257.0,3.2255999999999996
3336,1247.0,1243.0,3.3084
3337,1243.0,1247.0,3.3084
3338,1243.0,1276.0,2.1779999999999995
3339,1276.0,1243.0,2.1779999999999995
3340,1432.0,1452.0,6.114
3341,1452.0,1432.0,6.114
3342,1452.0,1347.0,2.136
3343,1347.0,1452.0,2.136
3344,1347.0,1405.0,1.5288
3345,1405.0,1347.0,1.5288
3346,1405.0,1443.0,1.8312
3347,1443.0,1405.0,1.8312
3348,1443.0,1304.0,1.0943999999999998
3349,1304.0,1443.0,1.0943999999999998
3350,1304.0,1447.0,1.9595999999999996
3351,1447.0,1304.0,1.9595999999999996
3352,1447.0,1306.0,1.3416
3353,1306.0,1447.0,1.3416
3354,1306.0,1269.0,1.9607999999999999
3355,1269.0,1306.0,1.9607999999999999
3356,1254.0,1316.0,1.5275999999999998
3357,1316.0,1254.0,1.5275999999999998
3358,1316.0,1393.0,1.404
3359,1393.0,1316.0,1.404
3360,1393.0,1371.0,1.8323999999999998
3361,1371.0,1393.0,1.8323999999999998
3362,1371.0,1429.0,1.3416
3363,1429.0,1371.0,1.3416
3364,1429.0,1241.0,2.1144
3365,1241.0,1429.0,2.1144
3366,1260.0,1265.0,2.586
3367,1265.0,1260.0,2.586
3368,1265.0,1427.0,3.2436
3369,1427.0,1265.0,3.2436
3370,1427.0,1246.0,6.3504
3371,1246.0,1427.0,6.3504
3372,1246.0,1240.0,1.8215999999999999
3373,1240.0,1246.0,1.8215999999999999
3374,1240.0,1389.0,3.2508
3375,1389.0,1240.0,3.2508
3376,1389.0,1244.0,3.7175999999999996
3377,1244.0,1389.0,3.7175999999999996
3378,1417.0,1437.0,9.7104
3379,1437.0,1417.0,9.7104
3380,1437.0,1240.0,5.9963999999999995
3381,1240.0,1437.0,5.9963999999999995
3382,1370.0,1467.0,2.1683999999999997
3383,1467.0,1370.0,2.1683999999999997
3384,1467.0,1334.0,3.9024
3385,1334.0,1467.0,3.9024
3386,1334.0,1526.0,2.7252
3387,1526.0,1334.0,2.7252
3388,1526.0,1445.0,3.3095999999999997
3389,1445.0,1526.0,3.3095999999999997
3390,1445.0,1473.0,4.8168
3391,1473.0,1445.0,4.8168
3392,184.0,1331.0,5.371199999999999
3393,1331.0,184.0,5.371199999999999
3394,1331.0,1301.0,3.8579999999999997
3395,1301.0,1331.0,3.8579999999999997
3396,1369.0,1374.0,0.7607999999999999
3397,1374.0,1369.0,0.7607999999999999
3398,1374.0,1308.0,5.3424
3399,1308.0,1374.0,5.3424
3400,1308.0,1279.0,1.9547999999999996
3401,1279.0,1308.0,1.9547999999999996
3402,1442.0,1368.0,1.3308
3403,1368.0,1442.0,1.3308
3404,1358.0,1334.0,3.2039999999999997
3405,1334.0,1358.0,3.2039999999999997
3406,1287.0,1416.0,9.888
3407,1416.0,1287.0,9.888
3408,1416.0,1423.0,1.1796
3409,1423.0,1416.0,1.1796
3410,1489.0,1447.0,1.9655999999999998
3411,1447.0,1489.0,1.9655999999999998
3412,1447.0,1371.0,3.5195999999999996
3413,1371.0,1447.0,3.5195999999999996
3414,1371.0,1302.0,4.0752
3415,1302.0,1371.0,4.0752
3416,1418.0,1288.0,2.9268
3417,1288.0,1418.0,2.9268
3418,1288.0,1299.0,1.9512
3419,1299.0,1288.0,1.9512
3420,1299.0,1415.0,3.1151999999999997
3421,1415.0,1299.0,3.1151999999999997
3422,1458.0,1445.0,3.0168
3423,1445.0,1458.0,3.0168
3424,1445.0,1465.0,3.845999999999999
3425,1465.0,1445.0,3.845999999999999
3426,1465.0,1479.0,3.4175999999999997
3427,1479.0,1465.0,3.4175999999999997
3428,1479.0,1319.0,2.9663999999999997
3429,1319.0,1479.0,2.9663999999999997
3430,1330.0,1338.0,2.1095999999999995
3431,1338.0,1330.0,2.1095999999999995
3432,1468.0,1303.0,2.8691999999999998
3433,1303.0,1468.0,2.8691999999999998
3434,1332.0,1518.0,1.8887999999999998
3435,1518.0,1332.0,1.8887999999999998
3436,1396.0,1308.0,3.0612
3437,1308.0,1396.0,3.0612
3438,1280.0,1412.0,1.6452
3439,1412.0,1280.0,1.6452
3440,1412.0,1367.0,1.9404000000000001
3441,1367.0,1412.0,1.9404000000000001
3442,1416.0,1438.0,3.6624
3443,1438.0,1416.0,3.6624
3444,1485.0,1331.0,9.849599999999999
3445,1331.0,1485.0,9.849599999999999
3446,1490.0,1348.0,4.5264
3447,1348.0,1490.0,4.5264
3448,1348.0,1399.0,2.9628
3449,1399.0,1348.0,2.9628
3450,1399.0,1428.0,1.2635999999999998
3451,1428.0,1399.0,1.2635999999999998
3452,1346.0,1345.0,6.0504
3453,1345.0,1346.0,6.0504
3454,1373.0,1437.0,1.728
3455,1437.0,1373.0,1.728
3456,1437.0,1437.0,9.623999999999999
3457,1437.0,1437.0,9.623999999999999
3458,1488.0,1527.0,3.0336
3459,1527.0,1488.0,3.0336
3460,1527.0,1492.0,1.2167999999999999
3461,1492.0,1527.0,1.2167999999999999
3462,1474.0,1518.0,2.8187999999999995
3463,1518.0,1474.0,2.8187999999999995
3464,1518.0,1342.0,1.7808
3465,1342.0,1518.0,1.7808
3466,1459.0,1400.0,4.669199999999999
3467,1400.0,1459.0,4.669199999999999
3468,1341.0,1321.0,1.5515999999999999
3469,1321.0,1341.0,1.5515999999999999
3470,1408.0,1522.0,2.4623999999999997
3471,1522.0,1408.0,2.4623999999999997
3472,1522.0,1426.0,5.2956
3473,1426.0,1522.0,5.2956
3474,1315.0,1402.0,2.5776
3475,1402.0,1315.0,2.5776
3476,1347.0,1295.0,5.1216
3477,1295.0,1347.0,5.1216
3478,1388.0,1294.0,2.7912
3479,1294.0,1388.0,2.7912
3480,1448.0,1519.0,3.3707999999999996
3481,1519.0,1448.0,3.3707999999999996
3482,1519.0,1500.0,2.202
3483,1500.0,1519.0,2.202
3484,1500.0,1455.0,2.5284
3485,1455.0,1500.0,2.5284
3486,1424.0,1294.0,3.0216
3487,1294.0,1424.0,3.0216
3488,1294.0,1298.0,1.9884
3489,1298.0,1294.0,1.9884
3490,1368.0,1509.0,1.4207999999999998
3491,1509.0,1368.0,1.4207999999999998
3492,1509.0,1339.0,1.0464
3493,1339.0,1509.0,1.0464
3494,1339.0,1519.0,1.1219999999999999
3495,1519.0,1339.0,1.1219999999999999
3496,1389.0,1437.0,4.8456
3497,1437.0,1389.0,4.8456
3498,1512.0,1433.0,1.8576
3499,1433.0,1512.0,1.8576
3500,1433.0,1435.0,2.6028
3501,1435.0,1433.0,2.6028
3502,1508.0,1288.0,3.7403999999999997
3503,1288.0,1508.0,3.7403999999999997
3504,1510.0,1488.0,4.3908000000000005
3505,1488.0,1510.0,4.3908000000000005
3506,1488.0,1436.0,3.642
3507,1436.0,1488.0,3.642
3508,1431.0,1496.0,4.376399999999999
3509,1496.0,1431.0,4.376399999999999
3510,1496.0,1443.0,1.9547999999999996
3511,1443.0,1496.0,1.9547999999999996
3512,1443.0,1316.0,3.3815999999999997
3513,1316.0,1443.0,3.3815999999999997
3514,1316.0,1305.0,5.3232
3515,1305.0,1316.0,5.3232
3516,1401.0,1361.0,4.822799999999999
3517,1361.0,1401.0,4.822799999999999
3518,1361.0,34.0,3.3611999999999997
3519,34.0,1361.0,3.3611999999999997
3520,1354.0,1297.0,5.3424
3521,1297.0,1354.0,5.3424
3522,1297.0,1374.0,6.3107999999999995
3523,1374.0,1297.0,6.3107999999999995
3524,1374.0,1314.0,2.52
3525,1314.0,1374.0,2.52
3526,1470.0,1346.0,3.5963999999999996
3527,1346.0,1470.0,3.5963999999999996
3528,1337.0,1329.0,2.2979999999999996
3529,1329.0,1337.0,2.2979999999999996
3530,1379.0,1441.0,2.7204
3531,1441.0,1379.0,2.7204
3532,1360.0,1284.0,4.775999999999999
3533,1284.0,1360.0,4.775999999999999
3534,1517.0,1322.0,3.1787999999999994
3535,1322.0,1517.0,3.1787999999999994
3536,1322.0,1465.0,2.9808
3537,1465.0,1322.0,2.9808
3538,1465.0,1523.0,5.337599999999999
3539,1523.0,1465.0,5.337599999999999
3540,1378.0,1439.0,5.489999999999999
3541,1439.0,1378.0,5.489999999999999
3542,1444.0,1423.0,1.7711999999999999
3543,1423.0,1444.0,1.7711999999999999
3544,1423.0,1475.0,0.7332
3545,1475.0,1423.0,0.7332
3546,1475.0,1383.0,2.9471999999999996
3547,1383.0,1475.0,2.9471999999999996
3548,1383.0,1408.0,1.4531999999999998
3549,1408.0,1383.0,1.4531999999999998
3550,1408.0,1386.0,1.2204
3551,1386.0,1408.0,1.2204
3552,1390.0,1330.0,5.659199999999999
3553,1330.0,1390.0,5.659199999999999
3554,1330.0,1332.0,1.776
3555,1332.0,1330.0,1.776
3556,1332.0,1460.0,4.452
3557,1460.0,1332.0,4.452
3558,1457.0,37.0,3.7992
3559,37.0,1457.0,3.7992
3560,37.0,152.0,4.6716
3561,152.0,37.0,4.6716
3562,1421.0,1289.0,1.6416
3563,1289.0,1421.0,1.6416
3564,1451.0,1440.0,4.3956
3565,1440.0,1451.0,4.3956
3566,1440.0,1456.0,11.7396
3567,1456.0,1440.0,11.7396
3568,1384.0,1323.0,2.6495999999999995
3569,1323.0,1384.0,2.6495999999999995
3570,1323.0,1481.0,1.6511999999999998
3571,1481.0,1323.0,1.6511999999999998
3572,1351.0,1362.0,2.1875999999999998
3573,1362.0,1351.0,2.1875999999999998
3574,1362.0,1344.0,2.6328
3575,1344.0,1362.0,2.6328
3576,1344.0,1391.0,6.021599999999999
3577,1391.0,1344.0,6.021599999999999
3578,1483.0,1286.0,2.514
3579,1286.0,1483.0,2.514
3580,1286.0,1363.0,4.3488
3581,1363.0,1286.0,4.3488
3582,1471.0,1414.0,4.669199999999999
3583,1414.0,1471.0,4.669199999999999
3584,1493.0,1449.0,6.9456
3585,1449.0,1493.0,6.9456
3586,1318.0,1481.0,3.4379999999999997
3587,1481.0,1318.0,3.4379999999999997
3588,1481.0,1317.0,0.576
3589,1317.0,1481.0,0.576
3590,1317.0,1502.0,2.2908
3591,1502.0,1317.0,2.2908
3592,1407.0,1346.0,2.0087999999999995
3593,1346.0,1407.0,2.0087999999999995
3594,1346.0,1409.0,2.1204
3595,1409.0,1346.0,2.1204
3596,1504.0,1456.0,2.3868
3597,1456.0,1504.0,2.3868
3598,1456.0,1309.0,1.8863999999999999
3599,1309.0,1456.0,1.8863999999999999
3600,1309.0,1321.0,0.8208
3601,1321.0,1309.0,0.8208
3602,1321.0,1441.0,1.0836
3603,1441.0,1321.0,1.0836
3604,1441.0,1397.0,2.598
3605,1397.0,1441.0,2.598
3606,1359.0,1375.0,3.0312
3607,1375.0,1359.0,3.0312
3608,1375.0,1352.0,2.5608
3609,1352.0,1375.0,2.5608
3610,1398.0,61.0,4.2288
3611,61.0,1398.0,4.2288
3612,1380.0,1419.0,1.8383999999999998
3613,1419.0,1380.0,1.8383999999999998
3614,1419.0,1506.0,1.0968
3615,1506.0,1419.0,1.0968
3616,1506.0,1385.0,0.8592
3617,1385.0,1506.0,0.8592
3618,1385.0,1497.0,1.9607999999999999
3619,1497.0,1385.0,1.9607999999999999
3620,1528.0,1499.0,6.439199999999999
3621,1499.0,1528.0,6.439199999999999
3622,1297.0,1511.0,5.078399999999999
3623,1511.0,1297.0,5.078399999999999
3624,1505.0,1508.0,1.2156
3625,1508.0,1505.0,1.2156
3626,1508.0,1377.0,0.9923999999999998
3627,1377.0,1508.0,0.9923999999999998
3628,1377.0,1494.0,1.236
3629,1494.0,1377.0,1.236
3630,1494.0,1486.0,0.7704
3631,1486.0,1494.0,0.7704
3632,1486.0,1411.0,4.072799999999999
3633,1411.0,1486.0,4.072799999999999
3634,1515.0,1329.0,2.232
3635,1329.0,1515.0,2.232
3636,1329.0,1377.0,1.2035999999999998
3637,1377.0,1329.0,1.2035999999999998
3638,1350.0,1378.0,3.2268
3639,1378.0,1350.0,3.2268
3640,1378.0,1430.0,2.5571999999999995
3641,1430.0,1378.0,2.5571999999999995
3642,1307.0,1295.0,2.3184
3643,1295.0,1307.0,2.3184
3644,1295.0,1466.0,1.4664
3645,1466.0,1295.0,1.4664
3646,1399.0,1382.0,4.894799999999999
3647,1382.0,1399.0,4.894799999999999
3648,1513.0,1448.0,1.3416
3649,1448.0,1513.0,1.3416
3650,1448.0,1401.0,1.422
3651,1401.0,1448.0,1.422
3652,1401.0,1490.0,1.0908
3653,1490.0,1401.0,1.0908
3654,1490.0,1357.0,3.246
3655,1357.0,1490.0,3.246
3656,1320.0,1486.0,3.102
3657,1486.0,1320.0,3.102
3658,1403.0,1303.0,2.8836
3659,1303.0,1403.0,2.8836
3660,1303.0,1475.0,4.4148
3661,1475.0,1303.0,4.4148
3662,1346.0,1521.0,6.4716
3663,1521.0,1346.0,6.4716
3664,1282.0,1328.0,6.142799999999999
3665,1328.0,1282.0,6.142799999999999
3666,1328.0,1285.0,4.2756
3667,1285.0,1328.0,4.2756
3668,1285.0,1380.0,1.4076
3669,1380.0,1285.0,1.4076
3670,1380.0,1409.0,4.5636
3671,1409.0,1380.0,4.5636
3672,1409.0,1280.0,0.49439999999999995
3673,1280.0,1409.0,0.49439999999999995
3674,1280.0,1324.0,4.456799999999999
3675,1324.0,1280.0,4.456799999999999
3676,1356.0,1343.0,3.924
3677,1343.0,1356.0,3.924
3678,1306.0,1429.0,3.582
3679,1429.0,1306.0,3.582
3680,1310.0,1501.0,12.018
3681,1501.0,1310.0,12.018
3682,1339.0,1513.0,2.2643999999999997
3683,1513.0,1339.0,2.2643999999999997
3684,1513.0,1450.0,2.262
3685,1450.0,1513.0,2.262
3686,66.0,1313.0,10.309199999999999
3687,1313.0,66.0,10.309199999999999
3688,1313.0,1479.0,2.6399999999999997
3689,1479.0,1313.0,2.6399999999999997
3690,1366.0,1362.0,3.2483999999999997
3691,1362.0,1366.0,3.2483999999999997
3692,1494.0,1299.0,3.3876
3693,1299.0,1494.0,3.3876
3694,1487.0,1311.0,5.763599999999999
3695,1311.0,1487.0,5.763599999999999
3696,1311.0,1426.0,4.949999999999999
3697,1426.0,1311.0,4.949999999999999
3698,1426.0,1273.0,1.9152
3699,1273.0,1426.0,1.9152
3700,1327.0,1381.0,6.144
3701,1381.0,1327.0,6.144
3702,1381.0,1506.0,5.7516
3703,1506.0,1381.0,5.7516
3704,1499.0,1387.0,4.126799999999999
3705,1387.0,1499.0,4.126799999999999
3706,1472.0,1338.0,3.3707999999999996
3707,1338.0,1472.0,3.3707999999999996
3708,1338.0,1325.0,4.675199999999999
3709,1325.0,1338.0,4.675199999999999
3710,1450.0,1525.0,6.313199999999999
3711,1525.0,1450.0,6.313199999999999
3712,1292.0,1498.0,4.3152
3713,1498.0,1292.0,4.3152
3714,1498.0,1527.0,2.4839999999999995
3715,1527.0,1498.0,2.4839999999999995
3716,1464.0,1417.0,2.712
3717,1417.0,1464.0,2.712
3718,1417.0,1298.0,4.9788
3719,1298.0,1417.0,4.9788
3720,1298.0,1323.0,7.434
3721,1323.0,1298.0,7.434
3722,1394.0,1365.0,4.659599999999999
3723,1365.0,1394.0,4.659599999999999
3724,1365.0,1513.0,1.0356
3725,1513.0,1365.0,1.0356
3726,1364.0,1372.0,7.848
3727,1372.0,1364.0,7.848
3728,1454.0,1350.0,3.4271999999999996
3729,1350.0,1454.0,3.4271999999999996
3730,1350.0,1283.0,5.1756
3731,1283.0,1350.0,5.1756
3732,1491.0,1383.0,1.5503999999999998
3733,1383.0,1491.0,1.5503999999999998
3734,1383.0,1438.0,1.4304
3735,1438.0,1383.0,1.4304
3736,1438.0,1336.0,1.158
3737,1336.0,1438.0,1.158
3738,1336.0,1290.0,2.3147999999999995
3739,1290.0,1336.0,2.3147999999999995
3740,1478.0,1434.0,4.1532
3741,1434.0,1478.0,4.1532
3742,1503.0,1367.0,1.6572
3743,1367.0,1503.0,1.6572
3744,1367.0,1385.0,5.0808
3745,1385.0,1367.0,5.0808
3746,1462.0,1311.0,4.3248
3747,1311.0,1462.0,4.3248
3748,1425.0,1405.0,6.1968
3749,1405.0,1425.0,6.1968
3750,1405.0,1254.0,3.3
3751,1254.0,1405.0,3.3
3752,1254.0,1466.0,1.8431999999999997
3753,1466.0,1254.0,1.8431999999999997
3754,1466.0,1326.0,3.3828
3755,1326.0,1466.0,3.3828
3756,1344.0,1420.0,2.7455999999999996
3757,1420.0,1344.0,2.7455999999999996
3758,1420.0,1528.0,1.7772
3759,1528.0,1420.0,1.7772
3760,1528.0,1440.0,2.1995999999999998
3761,1440.0,1528.0,2.1995999999999998
3762,1440.0,1400.0,2.6963999999999997
3763,1400.0,1440.0,2.6963999999999997
3764,1400.0,1404.0,1.9367999999999999
3765,1404.0,1400.0,1.9367999999999999
3766,1349.0,1376.0,1.0392
3767,1376.0,1349.0,1.0392
3768,1376.0,1463.0,2.7576
3769,1463.0,1376.0,2.7576
3770,1355.0,1309.0,3.0504
3771,1309.0,1355.0,3.0504
3772,1328.0,1381.0,2.6604
3773,1381.0,1328.0,2.6604
3774,1381.0,1392.0,3.1668
3775,1392.0,1381.0,3.1668
3776,1477.0,1291.0,6.0888
3777,1291.0,1477.0,6.0888
3778,1419.0,1412.0,5.061599999999999
3779,1412.0,1419.0,5.061599999999999
3780,35.0,149.0,2.742
3781,149.0,35.0,2.742
3782,149.0,1509.0,1.9571999999999996
3783,1509.0,149.0,1.9571999999999996
3784,1446.0,1524.0,4.014
3785,1524.0,1446.0,4.014
3786,1520.0,1452.0,2.3544
3787,1452.0,1520.0,2.3544
3788,1452.0,1307.0,5.135999999999999
3789,1307.0,1452.0,5.135999999999999
3790,1507.0,1430.0,2.5476
3791,1430.0,1507.0,2.5476
3792,1430.0,1333.0,1.878
3793,1333.0,1430.0,1.878
3794,1333.0,1284.0,2.424
3795,1284.0,1333.0,2.424
3796,1284.0,1476.0,1.7723999999999998
3797,1476.0,1284.0,1.7723999999999998
3798,1469.0,1514.0,4.604399999999999
3799,1514.0,1469.0,4.604399999999999
3800,1495.0,1420.0,3.9168
3801,1420.0,1495.0,3.9168
3802,1394.0,1312.0,4.8347999999999995
3803,1312.0,1394.0,4.8347999999999995
3804,1293.0,1406.0,4.465199999999999
3805,1406.0,1293.0,4.465199999999999
3806,1406.0,1304.0,1.9691999999999998
3807,1304.0,1406.0,1.9691999999999998
3808,1304.0,1393.0,3.4343999999999997
3809,1393.0,1304.0,3.4343999999999997
3810,1393.0,1302.0,2.0963999999999996
3811,1302.0,1393.0,2.0963999999999996
3812,1302.0,1410.0,3.3263999999999996
3813,1410.0,1302.0,3.3263999999999996
3814,1480.0,1387.0,0.858
3815,1387.0,1480.0,0.858
3816,1387.0,1524.0,1.4784
3817,1524.0,1387.0,1.4784
3818,1524.0,1434.0,1.4567999999999999
3819,1434.0,1524.0,1.4567999999999999
3820,1434.0,1498.0,1.4795999999999998
3821,1498.0,1434.0,1.4795999999999998
3822,1336.0,1522.0,1.6416
3823,1522.0,1336.0,1.6416
3824,1522.0,1413.0,3.0456
3825,1413.0,1522.0,3.0456
3826,1496.0,1406.0,1.3379999999999999
3827,1406.0,1496.0,1.3379999999999999
3828,1406.0,1514.0,0.9815999999999999
3829,1514.0,1406.0,0.9815999999999999
3830,1514.0,1489.0,0.7979999999999999
3831,1489.0,1514.0,0.7979999999999999
3832,1489.0,1414.0,0.9119999999999999
3833,1414.0,1489.0,0.9119999999999999
3834,1414.0,1281.0,2.3891999999999998
3835,1281.0,1414.0,2.3891999999999998
3836,1353.0,1376.0,1.9355999999999998
3837,1376.0,1353.0,1.9355999999999998
3838,1375.0,1289.0,3.1835999999999998
3839,1289.0,1375.0,3.1835999999999998
3840,1289.0,1333.0,5.529599999999999
3841,1333.0,1289.0,5.529599999999999
3842,1285.0,1521.0,1.3643999999999998
3843,1521.0,1285.0,1.3643999999999998
3844,1521.0,1345.0,1.5347999999999997
3845,1345.0,1521.0,1.5347999999999997
